Participant ID,Timestamp,Global Time (seconds),Note
3001,2026-01-06 09:50:29.954,95,"Participant begins seated on the couch, glasses on and connected. Begin watching reels on MR Display"
3001,2026-01-06 09:52:35.110,220,"User wishes that the display is bigger because they have to really pay attention, even more than they would for a tv."
3001,2026-01-06 09:59:00.451,605,"“Wi-Fi connection is horrible.”"
3001,2026-01-06 09:59:58.386,663,"User says the scroll position for the hand is uncomfortable, leads to sweaty hand, if not relaxed or stretched between scrolls, user feels hand would “lock up”."
3001,2026-01-06 10:01:18.942,744,"User mentions they believe the glasses are darker than they are, made a comment about being able to sleep without anyone knowing. However, after looking in mirror sees that the glasses lens are clear and not darkened."
3001,2026-01-06 10:06:37.910,1063,"Unless there is a black background, user can barely see translucent display, which is also at a slight angle."
3001,2026-01-06 10:07:08.691,1094,"“It takes more work to watch on the display, I’d rather watch on my phone”"
3001,2026-01-06 10:10:08.780,1274,"Switched activities to scrolling reels on the phone display."
3001,2026-01-06 10:10:20.860,1286,"User moved to dark green chair."
3001,2026-01-06 10:18:11.609,1756,"User doesn’t enjoy the scrolling reels activity. User is yawning, laying back, and asking for the time."
3001,2026-01-06 10:29:01.751,2407,"User switched to light green chair."
3001,2026-01-06 10:29:25.713,2431,"Switched to scrolling reels on the MR Display."
3001,2026-01-06 10:37:55.612,2940,"User is stretching, yawning, groaning. Repeatedly resting hand in between scrolls."
3001,2026-01-06 10:43:02.664,3248,"User notes they’d rather be on the couch facing the tv as a black, plain, background. User notes all background options in their current spot is bad. Hard to watch."
3001,2026-01-06 10:43:46.513,3291,"User says algorithms are similar on both phone and glasses, although user prefers watching on the phone. Calls content a “random assortment “, not entertaining."
3001,2026-01-06 10:44:47.596,3352,"User said looking up at lights is the best background although it is bright. User was advised not to look up at lights."
3001,2026-01-06 10:49:59.293,3664,"User switched activities to scrolling reels on the phone."
3001,2026-01-06 10:50:11.088,3676,"User switched to the couch."
3001,2026-01-06 10:50:54.907,3720,"User asked to “lay down”, is in more of a slouched seating position with one leg up."
3001,2026-01-06 11:09:33.656,4838,"User switched to scrolling reels on the MR Display."
3001,2026-01-06 11:09:45.199,4850,"User moved to dark green chair."
3001,2026-01-06 11:10:04.663,4870,"User is looking at their black pants to see the MR Display."
3001,2026-01-06 11:11:44.877,4970,"User is looking around, tried to use grey and white carpet as a background, went back to using their pants as a background for the MR Display."
3001,2026-01-06 11:12:52.571,5037,"Once again, user expresses a dislike for the reels watching activity, especially on the MR Display. Continues to yawn and ask when the study will end. However does not express discomfort beyond being bored and tired."
3001,2026-01-06 11:14:34.756,5140,"Display randomly shut off but sound continued. User did the display wake gesture to turn the display back on."
3001,2026-01-06 11:18:03.836,5349,"Display shut off again, sound still going, user once again manually turned it back on."
3001,2026-01-06 11:30:04.814,6070,"User left to the restroom, could not wait until end of session but has glasses on the whole time."
3001,2026-01-06 11:32:21.159,6206,"User has returned from the restroom."
3001,2026-01-06 11:32:58.873,6244,"User switched to light green chair, beginning scrolling reels on the phone."
3001,2026-01-06 11:40:04.539,6669,"User is scrunching the center of forehead looking at the phone. Appears focused, holding tension in the forehead and jaw."
3001,2026-01-06 11:40:52.941,6718,"User is no longer slouched, yawning or stretching. User is seated straight up, both feet on the floor and focused."
